Nomor Perkara;Tanggal Register;Klasifikasi Perkara;Tahun;Sumber
262/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Gugat;2021;ms-langsa
261/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Gugat;2021;ms-langsa
260/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Talak;2021;ms-langsa
259/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Talak;2021;ms-langsa
258/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Gugat;2021;ms-langsa
257/Pdt.G/2021/MS.Lgs;09 Aug 2021;Harta Bersama;2021;ms-langsa
256/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Gugat;2021;ms-langsa
51/Pdt.P/2021/MS.Lgs;09 Aug 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
263/Pdt.G/2021/MS.Lgs;09 Aug 2021;Cerai Gugat;2021;ms-langsa
52/Pdt.P/2021/MS.Lgs;12 Aug 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
264/Pdt.G/2021/MS.Lgs;12 Aug 2021;Cerai Gugat;2021;ms-langsa
265/Pdt.G/2021/MS.Lgs;12 Aug 2021;Lain-Lain;2021;ms-langsa
268/Pdt.G/2021/MS.Lgs;16 Aug 2021;Cerai Gugat;2021;ms-langsa
266/Pdt.G/2021/MS.Lgs;16 Aug 2021;Cerai Gugat;2021;ms-langsa
267/Pdt.G/2021/MS.Lgs;16 Aug 2021;Cerai Talak;2021;ms-langsa
53/Pdt.P/2021/MS.Lgs;16 Aug 2021;Lain-Lain;2021;ms-langsa
270/Pdt.G/2021/MS.Lgs;18 Aug 2021;Cerai Gugat;2021;ms-langsa
269/Pdt.G/2021/MS.Lgs;18 Aug 2021;Cerai Gugat;2021;ms-langsa
271/Pdt.G/2021/MS.Lgs;18 Aug 2021;Cerai Gugat;2021;ms-langsa
273/Pdt.G/2021/MS.Lgs;19 Aug 2021;Cerai Gugat;2021;ms-langsa
272/Pdt.G/2021/MS.Lgs;19 Aug 2021;Cerai Gugat;2021;ms-langsa
54/Pdt.P/2021/MS.Lgs;19 Aug 2021;Dispensasi Kawin;2021;ms-langsa
274/Pdt.G/2021/MS.Lgs;23 Aug 2021;Cerai Talak;2021;ms-langsa
55/Pdt.P/2021/MS.Lgs;23 Aug 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
275/Pdt.G/2021/MS.Lgs;23 Aug 2021;Cerai Gugat;2021;ms-langsa
277/Pdt.G/2021/MS.Lgs;24 Aug 2021;Cerai Gugat;2021;ms-langsa
276/Pdt.G/2021/MS.Lgs;24 Aug 2021;Cerai Gugat;2021;ms-langsa
278/Pdt.G/2021/MS.Lgs;24 Aug 2021;Cerai Gugat;2021;ms-langsa
282/Pdt.G/2021/MS.Lgs;25 Aug 2021;Cerai Gugat;2021;ms-langsa
281/Pdt.G/2021/MS.Lgs;25 Aug 2021;Cerai Gugat;2021;ms-langsa
280/Pdt.G/2021/MS.Lgs;25 Aug 2021;Cerai Gugat;2021;ms-langsa
279/Pdt.G/2021/MS.Lgs;25 Aug 2021;Cerai Gugat;2021;ms-langsa
57/Pdt.P/2021/MS.Lgs;26 Aug 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
56/Pdt.P/2021/MS.Lgs;26 Aug 2021;Dispensasi Kawin;2021;ms-langsa
283/Pdt.G/2021/MS.Lgs;26 Aug 2021;Lain-Lain;2021;ms-langsa
285/Pdt.G/2021/MS.Lgs;30 Aug 2021;Cerai Gugat;2021;ms-langsa
58/Pdt.P/2021/MS.Lgs;30 Aug 2021;Dispensasi Kawin;2021;ms-langsa
284/Pdt.G/2021/MS.Lgs;30 Aug 2021;Cerai Gugat;2021;ms-langsa
286/Pdt.G/2021/MS.Lgs;30 Aug 2021;Cerai Gugat;2021;ms-langsa
287/Pdt.G/2021/MS.Lgs;31 Aug 2021;Kewarisan;2021;ms-langsa
288/Pdt.G/2021/MS.Lgs;01 Sep 2021;Cerai Gugat;2021;ms-langsa
289/Pdt.G/2021/MS.Lgs;02 Sep 2021;Harta Bersama;2021;ms-langsa
61/Pdt.P/2021/MS.Lgs;06 Sep 2021;Dispensasi Kawin;2021;ms-langsa
59/Pdt.P/2021/MS.Lgs;06 Sep 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
290/Pdt.G/2021/MS.Lgs;06 Sep 2021;Cerai Gugat;2021;ms-langsa
60/Pdt.P/2021/MS.Lgs;06 Sep 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
62/Pdt.P/2021/MS.Lgs;06 Sep 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
63/Pdt.P/2021/MS.Lgs;07 Sep 2021;Dispensasi Kawin;2021;ms-langsa
291/Pdt.G/2021/MS.Lgs;07 Sep 2021;Cerai Gugat;2021;ms-langsa
292/Pdt.G/2021/MS.Lgs;07 Sep 2021;Cerai Gugat;2021;ms-langsa
293/Pdt.G/2021/MS.Lgs;08 Sep 2021;Cerai Talak;2021;ms-langsa
294/Pdt.G/2021/MS.Lgs;08 Sep 2021;Cerai Talak;2021;ms-langsa
295/Pdt.G/2021/MS.Lgs;09 Sep 2021;Cerai Gugat;2021;ms-langsa
15/JN/2021/MS.Lgs;10 Sep 2021;Pemerkosaan;2021;ms-langsa
64/Pdt.P/2021/MS.Lgs;13 Sep 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
297/Pdt.G/2021/MS.Lgs;13 Sep 2021;Cerai Gugat;2021;ms-langsa
296/Pdt.G/2021/MS.Lgs;13 Sep 2021;Cerai Talak;2021;ms-langsa
298/Pdt.G/2021/MS.Lgs;13 Sep 2021;Cerai Gugat;2021;ms-langsa
65/Pdt.P/2021/MS.Lgs;13 Sep 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
300/Pdt.G/2021/MS.Lgs;14 Sep 2021;Cerai Gugat;2021;ms-langsa
299/Pdt.G/2021/MS.Lgs;14 Sep 2021;Cerai Gugat;2021;ms-langsa
301/Pdt.G/2021/MS.Lgs;14 Sep 2021;Cerai Gugat;2021;ms-langsa
16/JN/2021/MS.Lgs;15 Sep 2021;Maisir;2021;ms-langsa
302/Pdt.G/2021/MS.Lgs;15 Sep 2021;Cerai Talak;2021;ms-langsa
303/Pdt.G/2021/MS.Lgs;15 Sep 2021;Cerai Gugat;2021;ms-langsa
17/JN/2021/MS.Lgs;15 Sep 2021;Maisir;2021;ms-langsa
304/Pdt.G/2021/MS.Lgs;16 Sep 2021;Cerai Gugat;2021;ms-langsa
307/Pdt.G/2021/MS.Lgs;20 Sep 2021;Cerai Gugat;2021;ms-langsa
305/Pdt.G/2021/MS.Lgs;20 Sep 2021;Kewarisan;2021;ms-langsa
306/Pdt.G/2021/MS.Lgs;20 Sep 2021;Cerai Gugat;2021;ms-langsa
308/Pdt.G/2021/MS.Lgs;20 Sep 2021;Cerai Gugat;2021;ms-langsa
309/Pdt.G/2021/MS.Lgs;22 Sep 2021;Penguasaan Anak;2021;ms-langsa
310/Pdt.G/2021/MS.Lgs;22 Sep 2021;Cerai Gugat;2021;ms-langsa
18/JN/2021/MS.Lgs;24 Sep 2021;Pemerkosaan;2021;ms-langsa
66/Pdt.P/2021/MS.Lgs;27 Sep 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
67/Pdt.P/2021/MS.Lgs;27 Sep 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
311/Pdt.G/2021/MS.Lgs;27 Sep 2021;Cerai Gugat;2021;ms-langsa
313/Pdt.G/2021/MS.Lgs;04 Oct 2021;Cerai Gugat;2021;ms-langsa
312/Pdt.G/2021/MS.Lgs;04 Oct 2021;Cerai Talak;2021;ms-langsa
314/Pdt.G/2021/MS.Lgs;04 Oct 2021;Cerai Gugat;2021;ms-langsa
315/Pdt.G/2021/MS.Lgs;05 Oct 2021;Cerai Gugat;2021;ms-langsa
316/Pdt.G/2021/MS.Lgs;06 Oct 2021;Cerai Talak;2021;ms-langsa
317/Pdt.G/2021/MS.Lgs;06 Oct 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
318/Pdt.G/2021/MS.Lgs;06 Oct 2021;Cerai Talak;2021;ms-langsa
319/Pdt.G/2021/MS.Lgs;07 Oct 2021;Cerai Gugat;2021;ms-langsa
320/Pdt.G/2021/MS.Lgs;07 Oct 2021;Cerai Gugat;2021;ms-langsa
321/Pdt.G/2021/MS.Lgs;14 Oct 2021;Cerai Talak;2021;ms-langsa
322/Pdt.G/2021/MS.Lgs;19 Oct 2021;Cerai Gugat;2021;ms-langsa
22/JN/2021/MS.Lgs;19 Oct 2021;Maisir;2021;ms-langsa
19/JN/2021/MS.Lgs;19 Oct 2021;Maisir;2021;ms-langsa
21/JN/2021/MS.Lgs;19 Oct 2021;Maisir;2021;ms-langsa
5/JN.ANAK/2021/MS.Lgs;19 Oct 2021;Pemerkosaan;2021;ms-langsa
20/JN/2021/MS.Lgs;19 Oct 2021;Maisir;2021;ms-langsa
323/Pdt.G/2021/MS.Lgs;21 Oct 2021;Cerai Gugat;2021;ms-langsa
69/Pdt.P/2021/MS.Lgs;21 Oct 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
68/Pdt.P/2021/MS.Lgs;21 Oct 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
70/Pdt.P/2021/MS.Lgs;21 Oct 2021;Dispensasi Kawin;2021;ms-langsa
325/Pdt.G/2021/MS.Lgs;25 Oct 2021;Cerai Gugat;2021;ms-langsa
71/Pdt.P/2021/MS.Lgs;25 Oct 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
324/Pdt.G/2021/MS.Lgs;25 Oct 2021;Cerai Gugat;2021;ms-langsa
23/JN/2021/MS.Lgs;25 Oct 2021;Ikhtilath;2021;ms-langsa
327/Pdt.G/2021/MS.Lgs;26 Oct 2021;Cerai Gugat;2021;ms-langsa
72/Pdt.P/2021/MS.Lgs;26 Oct 2021;Perwalian;2021;ms-langsa
326/Pdt.G/2021/MS.Lgs;26 Oct 2021;Cerai Gugat;2021;ms-langsa
73/Pdt.P/2021/MS.Lgs;26 Oct 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
74/Pdt.P/2021/MS.Lgs;26 Oct 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
26/JN/2021/MS.Lgs;28 Oct 2021;Maisir;2021;ms-langsa
24/JN/2021/MS.Lgs;28 Oct 2021;Maisir;2021;ms-langsa
75/Pdt.P/2021/MS.Lgs;28 Oct 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
25/JN/2021/MS.Lgs;28 Oct 2021;Maisir;2021;ms-langsa
27/JN/2021/MS.Lgs;28 Oct 2021;Maisir;2021;ms-langsa
28/JN/2021/MS.Lgs;01 Nov 2021;Maisir;2021;ms-langsa
331/Pdt.G/2021/MS.Lgs;02 Nov 2021;Cerai Gugat;2021;ms-langsa
329/Pdt.G/2021/MS.Lgs;02 Nov 2021;Cerai Gugat;2021;ms-langsa
328/Pdt.G/2021/MS.Lgs;02 Nov 2021;Cerai Gugat;2021;ms-langsa
330/Pdt.G/2021/MS.Lgs;02 Nov 2021;Cerai Talak;2021;ms-langsa
332/Pdt.G/2021/MS.Lgs;02 Nov 2021;Harta Bersama;2021;ms-langsa
333/Pdt.G/2021/MS.Lgs;03 Nov 2021;Cerai Gugat;2021;ms-langsa
334/Pdt.G/2021/MS.Lgs;03 Nov 2021;Izin Poligami;2021;ms-langsa
336/Pdt.G/2021/MS.Lgs;04 Nov 2021;Cerai Talak;2021;ms-langsa
335/Pdt.G/2021/MS.Lgs;04 Nov 2021;Cerai Gugat;2021;ms-langsa
337/Pdt.G/2021/MS.Lgs;04 Nov 2021;Cerai Gugat;2021;ms-langsa
6/JN.ANAK/2021/MS.Lgs;05 Nov 2021;Pemerkosaan;2021;ms-langsa
339/Pdt.G/2021/MS.Lgs;08 Nov 2021;Cerai Gugat;2021;ms-langsa
338/Pdt.G/2021/MS.Lgs;08 Nov 2021;Cerai Gugat;2021;ms-langsa
340/Pdt.G/2021/MS.Lgs;08 Nov 2021;Cerai Gugat;2021;ms-langsa
341/Pdt.G/2021/MS.Lgs;09 Nov 2021;Cerai Gugat;2021;ms-langsa
346/Pdt.G/2021/MS.Lgs;10 Nov 2021;Cerai Gugat;2021;ms-langsa
344/Pdt.G/2021/MS.Lgs;10 Nov 2021;Cerai Gugat;2021;ms-langsa
343/Pdt.G/2021/MS.Lgs;10 Nov 2021;Cerai Gugat;2021;ms-langsa
342/Pdt.G/2021/MS.Lgs;10 Nov 2021;Cerai Gugat;2021;ms-langsa
345/Pdt.G/2021/MS.Lgs;10 Nov 2021;Cerai Gugat;2021;ms-langsa
29/JN/2021/MS.Lgs;10 Nov 2021;Maisir;2021;ms-langsa
77/Pdt.P/2021/MS.Lgs;11 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
347/Pdt.G/2021/MS.Lgs;11 Nov 2021;Cerai Talak;2021;ms-langsa
76/Pdt.P/2021/MS.Lgs;11 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
348/Pdt.G/2021/MS.Lgs;11 Nov 2021;Cerai Gugat;2021;ms-langsa
349/Pdt.G/2021/MS.Lgs;11 Nov 2021;Cerai Gugat;2021;ms-langsa
78/Pdt.P/2021/MS.Lgs;12 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
79/Pdt.P/2021/MS.Lgs;15 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
80/Pdt.P/2021/MS.Lgs;16 Nov 2021;Dispensasi Kawin;2021;ms-langsa
351/Pdt.G/2021/MS.Lgs;16 Nov 2021;Cerai Gugat;2021;ms-langsa
350/Pdt.G/2021/MS.Lgs;16 Nov 2021;Cerai Talak;2021;ms-langsa
352/Pdt.G/2021/MS.Lgs;16 Nov 2021;Cerai Gugat;2021;ms-langsa
81/Pdt.P/2021/MS.Lgs;16 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
354/Pdt.G/2021/MS.Lgs;17 Nov 2021;Cerai Gugat;2021;ms-langsa
353/Pdt.G/2021/MS.Lgs;17 Nov 2021;Cerai Gugat;2021;ms-langsa
355/Pdt.G/2021/MS.Lgs;17 Nov 2021;Cerai Gugat;2021;ms-langsa
356/Pdt.G/2021/MS.Lgs;18 Nov 2021;Cerai Talak;2021;ms-langsa
82/Pdt.P/2021/MS.Lgs;22 Nov 2021;Dispensasi Kawin;2021;ms-langsa
357/Pdt.G/2021/MS.Lgs;22 Nov 2021;Cerai Gugat;2021;ms-langsa
83/Pdt.P/2021/MS.Lgs;22 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
359/Pdt.G/2021/MS.Lgs;24 Nov 2021;Cerai Gugat;2021;ms-langsa
84/Pdt.P/2021/MS.Lgs;24 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
358/Pdt.G/2021/MS.Lgs;24 Nov 2021;Cerai Gugat;2021;ms-langsa
360/Pdt.G/2021/MS.Lgs;24 Nov 2021;Cerai Talak;2021;ms-langsa
364/Pdt.G/2021/MS.Lgs;25 Nov 2021;Cerai Gugat;2021;ms-langsa
86/Pdt.P/2021/MS.Lgs;25 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
363/Pdt.G/2021/MS.Lgs;25 Nov 2021;Cerai Gugat;2021;ms-langsa
362/Pdt.G/2021/MS.Lgs;25 Nov 2021;Cerai Talak;2021;ms-langsa
361/Pdt.G/2021/MS.Lgs;25 Nov 2021;Cerai Gugat;2021;ms-langsa
85/Pdt.P/2021/MS.Lgs;25 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
87/Pdt.P/2021/MS.Lgs;25 Nov 2021;Dispensasi Kawin;2021;ms-langsa
365/Pdt.G/2021/MS.Lgs;25 Nov 2021;Cerai Talak;2021;ms-langsa
88/Pdt.P/2021/MS.Lgs;29 Nov 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
30/JN/2021/MS.Lgs;01 Dec 2021;Zina;2021;ms-langsa
31/JN/2021/MS.Lgs;01 Dec 2021;Zina;2021;ms-langsa
32/JN/2021/MS.Lgs;02 Dec 2021;Zina;2021;ms-langsa
374/Pdt.G/2021/MS.Lgs;02 Dec 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
373/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Gugat;2021;ms-langsa
372/Pdt.G/2021/MS.Lgs;02 Dec 2021;Penguasaan Anak;2021;ms-langsa
94/Pdt.P/2021/MS.Lgs;02 Dec 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
371/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Gugat;2021;ms-langsa
93/Pdt.P/2021/MS.Lgs;02 Dec 2021;Dispensasi Kawin;2021;ms-langsa
92/Pdt.P/2021/MS.Lgs;02 Dec 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
91/Pdt.P/2021/MS.Lgs;02 Dec 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
370/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Gugat;2021;ms-langsa
90/Pdt.P/2021/MS.Lgs;02 Dec 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
369/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Gugat;2021;ms-langsa
368/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Talak;2021;ms-langsa
367/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Gugat;2021;ms-langsa
366/Pdt.G/2021/MS.Lgs;02 Dec 2021;Cerai Gugat;2021;ms-langsa
89/Pdt.P/2021/MS.Lgs;02 Dec 2021;Pengesahan Perkawinan/Istbat Nikah;2021;ms-langsa
377/Pdt.G/2021/MS.Lgs;06 Dec 2021;Cerai Talak;2021;ms-langsa
96/Pdt.P/2021/MS.Lgs;06 Dec 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
95/Pdt.P/2021/MS.Lgs;06 Dec 2021;Dispensasi Kawin;2021;ms-langsa
376/Pdt.G/2021/MS.Lgs;06 Dec 2021;Cerai Gugat;2021;ms-langsa
375/Pdt.G/2021/MS.Lgs;06 Dec 2021;Cerai Gugat;2021;ms-langsa
97/Pdt.P/2021/MS.Lgs;06 Dec 2021;P3HP/Penetapan Ahli Waris;2021;ms-langsa
378/Pdt.G/2021/MS.Lgs;06 Dec 2021;Cerai Gugat;2021;ms-langsa
384/Pdt.G/2021/MS.Lgs;07 Dec 2021;Cerai Gugat;2021;ms-langsa
383/Pdt.G/2021/MS.Lgs;07 Dec 2021;Cerai Gugat;2021;ms-langsa
381/Pdt.G/2021/MS.Lgs;07 Dec 2021;Cerai Talak;2021;ms-langsa
380/Pdt.G/2021/MS.Lgs;07 Dec 2021;Cerai Talak;2021;ms-langsa
379/Pdt.G/2021/MS.Lgs;07 Dec 2021;Kewarisan;2021;ms-langsa
382/Pdt.G/2021/MS.Lgs;07 Dec 2021;Kewarisan;2021;ms-langsa
385/Pdt.G/2021/MS.Lgs;08 Dec 2021;Cerai Gugat;2021;ms-langsa
33/JN/2021/MS.Lgs;08 Dec 2021;Pemerkosaan;2021;ms-langsa
1/JN/2022/MS.Lgs;05 Jan 2022;Pemerkosaan;2022;ms-langsa
2/JN/2022/MS.Lgs;05 Jan 2022;Pemerkosaan;2022;ms-langsa
1/Pdt.P/2022/MS.Lgs;06 Jan 2022;Dispensasi Kawin;2022;ms-langsa
4/Pdt.G/2022/MS.Lgs;06 Jan 2022;Cerai Gugat;2022;ms-langsa
3/Pdt.G/2022/MS.Lgs;06 Jan 2022;Cerai Gugat;2022;ms-langsa
2/Pdt.G/2022/MS.Lgs;06 Jan 2022;Cerai Gugat;2022;ms-langsa
1/Pdt.G/2022/MS.Lgs;06 Jan 2022;Cerai Gugat;2022;ms-langsa
5/Pdt.G/2022/MS.Lgs;06 Jan 2022;Cerai Gugat;2022;ms-langsa
2/Pdt.P/2022/MS.Lgs;06 Jan 2022;Dispensasi Kawin;2022;ms-langsa
6/Pdt.G/2022/MS.Lgs;07 Jan 2022;Cerai Gugat;2022;ms-langsa
3/Pdt.P/2022/MS.Lgs;07 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
7/Pdt.G/2022/MS.Lgs;10 Jan 2022;Cerai Talak;2022;ms-langsa
8/Pdt.G/2022/MS.Lgs;10 Jan 2022;Cerai Gugat;2022;ms-langsa
4/Pdt.P/2022/MS.Lgs;11 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
9/Pdt.G/2022/MS.Lgs;11 Jan 2022;Cerai Gugat;2022;ms-langsa
10/Pdt.G/2022/MS.Lgs;11 Jan 2022;Cerai Gugat;2022;ms-langsa
11/Pdt.G/2022/MS.Lgs;11 Jan 2022;Cerai Talak;2022;ms-langsa
12/Pdt.G/2022/MS.Lgs;11 Jan 2022;Cerai Talak;2022;ms-langsa
13/Pdt.G/2022/MS.Lgs;11 Jan 2022;Cerai Gugat;2022;ms-langsa
14/Pdt.G/2022/MS.Lgs;11 Jan 2022;Cerai Gugat;2022;ms-langsa
3/JN/2022/MS.Lgs;11 Jan 2022;Pemerkosaan;2022;ms-langsa
17/Pdt.G/2022/MS.Lgs;12 Jan 2022;Cerai Gugat;2022;ms-langsa
15/Pdt.G/2022/MS.Lgs;12 Jan 2022;Cerai Talak;2022;ms-langsa
16/Pdt.G/2022/MS.Lgs;12 Jan 2022;Cerai Gugat;2022;ms-langsa
18/Pdt.G/2022/MS.Lgs;12 Jan 2022;Cerai Gugat;2022;ms-langsa
5/Pdt.P/2022/MS.Lgs;13 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
19/Pdt.G/2022/MS.Lgs;13 Jan 2022;Cerai Talak;2022;ms-langsa
20/Pdt.G/2022/MS.Lgs;13 Jan 2022;Cerai Talak;2022;ms-langsa
21/Pdt.G/2022/MS.Lgs;13 Jan 2022;Cerai Gugat;2022;ms-langsa
23/Pdt.G/2022/MS.Lgs;17 Jan 2022;Cerai Gugat;2022;ms-langsa
22/Pdt.G/2022/MS.Lgs;17 Jan 2022;Cerai Gugat;2022;ms-langsa
6/Pdt.P/2022/MS.Lgs;17 Jan 2022;Pengesahan Perkawinan/Istbat Nikah;2022;ms-langsa
28/Pdt.G/2022/MS.Lgs;18 Jan 2022;Cerai Gugat;2022;ms-langsa
26/Pdt.G/2022/MS.Lgs;18 Jan 2022;Cerai Gugat;2022;ms-langsa
8/Pdt.P/2022/MS.Lgs;18 Jan 2022;Dispensasi Kawin;2022;ms-langsa
25/Pdt.G/2022/MS.Lgs;18 Jan 2022;Cerai Talak;2022;ms-langsa
7/Pdt.P/2022/MS.Lgs;18 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
24/Pdt.G/2022/MS.Lgs;18 Jan 2022;Cerai Talak;2022;ms-langsa
27/Pdt.G/2022/MS.Lgs;18 Jan 2022;Cerai Gugat;2022;ms-langsa
9/Pdt.P/2022/MS.Lgs;18 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
10/Pdt.P/2022/MS.Lgs;19 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
30/Pdt.G/2022/MS.Lgs;19 Jan 2022;Cerai Gugat;2022;ms-langsa
29/Pdt.G/2022/MS.Lgs;19 Jan 2022;Cerai Talak;2022;ms-langsa
31/Pdt.G/2022/MS.Lgs;19 Jan 2022;Pengesahan Perkawinan/Istbat Nikah;2022;ms-langsa
11/Pdt.P/2022/MS.Lgs;19 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
12/Pdt.P/2022/MS.Lgs;20 Jan 2022;Pengesahan Perkawinan/Istbat Nikah;2022;ms-langsa
34/Pdt.G/2022/MS.Lgs;24 Jan 2022;Cerai Gugat;2022;ms-langsa
32/Pdt.G/2022/MS.Lgs;24 Jan 2022;Cerai Gugat;2022;ms-langsa
33/Pdt.G/2022/MS.Lgs;24 Jan 2022;Cerai Gugat;2022;ms-langsa
4/JN/2022/MS.Lgs;24 Jan 2022;Pemerkosaan;2022;ms-langsa
13/Pdt.P/2022/MS.Lgs;26 Jan 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
36/Pdt.G/2022/MS.Lgs;27 Jan 2022;Cerai Gugat;2022;ms-langsa
35/Pdt.G/2022/MS.Lgs;27 Jan 2022;Cerai Gugat;2022;ms-langsa
37/Pdt.G/2022/MS.Lgs;27 Jan 2022;Cerai Gugat;2022;ms-langsa
38/Pdt.G/2022/MS.Lgs;27 Jan 2022;Cerai Gugat;2022;ms-langsa
41/Pdt.G/2022/MS.Lgs;02 Feb 2022;Cerai Gugat;2022;ms-langsa
39/Pdt.G/2022/MS.Lgs;02 Feb 2022;Cerai Gugat;2022;ms-langsa
14/Pdt.P/2022/MS.Lgs;02 Feb 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
40/Pdt.G/2022/MS.Lgs;02 Feb 2022;Cerai Gugat;2022;ms-langsa
42/Pdt.G/2022/MS.Lgs;02 Feb 2022;Cerai Talak;2022;ms-langsa
43/Pdt.G/2022/MS.Lgs;03 Feb 2022;Cerai Gugat;2022;ms-langsa
44/Pdt.G/2022/MS.Lgs;03 Feb 2022;Cerai Gugat;2022;ms-langsa
45/Pdt.G/2022/MS.Lgs;04 Feb 2022;Cerai Gugat;2022;ms-langsa
15/Pdt.P/2022/MS.Lgs;07 Feb 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
47/Pdt.G/2022/MS.Lgs;08 Feb 2022;Cerai Gugat;2022;ms-langsa
46/Pdt.G/2022/MS.Lgs;08 Feb 2022;Cerai Talak;2022;ms-langsa
16/Pdt.P/2022/MS.Lgs;08 Feb 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
48/Pdt.G/2022/MS.Lgs;08 Feb 2022;Cerai Gugat;2022;ms-langsa
52/Pdt.G/2022/MS.Lgs;09 Feb 2022;Cerai Gugat;2022;ms-langsa
51/Pdt.G/2022/MS.Lgs;09 Feb 2022;Cerai Gugat;2022;ms-langsa
50/Pdt.G/2022/MS.Lgs;09 Feb 2022;Cerai Gugat;2022;ms-langsa
49/Pdt.G/2022/MS.Lgs;09 Feb 2022;Cerai Gugat;2022;ms-langsa
17/Pdt.P/2022/MS.Lgs;09 Feb 2022;Perwalian;2022;ms-langsa
53/Pdt.G/2022/MS.Lgs;09 Feb 2022;Cerai Talak;2022;ms-langsa
57/Pdt.G/2022/MS.Lgs;10 Feb 2022;Cerai Gugat;2022;ms-langsa
56/Pdt.G/2022/MS.Lgs;10 Feb 2022;Cerai Talak;2022;ms-langsa
55/Pdt.G/2022/MS.Lgs;10 Feb 2022;Pengesahan Perkawinan/Istbat Nikah;2022;ms-langsa
54/Pdt.G/2022/MS.Lgs;10 Feb 2022;Cerai Talak;2022;ms-langsa
18/Pdt.P/2022/MS.Lgs;10 Feb 2022;Perwalian;2022;ms-langsa
58/Pdt.G/2022/MS.Lgs;10 Feb 2022;Cerai Gugat;2022;ms-langsa
59/Pdt.G/2022/MS.Lgs;14 Feb 2022;Cerai Gugat;2022;ms-langsa
61/Pdt.G/2022/MS.Lgs;15 Feb 2022;Cerai Gugat;2022;ms-langsa
20/Pdt.P/2022/MS.Lgs;15 Feb 2022;Dispensasi Kawin;2022;ms-langsa
19/Pdt.P/2022/MS.Lgs;15 Feb 2022;P3HP/Penetapan Ahli Waris;2022;ms-langsa
60/Pdt.G/2022/MS.Lgs;15 Feb 2022;Cerai Gugat;2022;ms-langsa
62/Pdt.G/2022/MS.Lgs;15 Feb 2022;Cerai Gugat;2022;ms-langsa
